Time,Step_number,VUT_pos_lat,VUT_pos_lng,VUT_heading,VUT_yaw_rate,VUT_jerk_lat,VUT_jerk_lng,VUT_accl_lat,VUT_accl_lng,VUT_vel_lat,VUT_vel_lng,VUT_vel_abs,VUT_travelled,VUT_ind_st_dir_left,VUT_ind_st_dir_right,VUT_ind_st_hazard,VUT_ind_st_reverse,VUT_ind_st_braking,VUT_throttle_cmd_value,VUT_braking_cmd_value,VUT_steering_angle,VUT_steering_angle_percentage,VUT_AV_drive_status,Number_of_Actors_perceived,Number_of_Actors_true,Number_of_Traffic_Ctrl_true
19.9833,1168,1.3542854430664266,103.69559732521788,-44.96880300999237,-0.414186357925962,0.00714457831325305,-0.006439759036144429,0.0384173,-0.0418384,-0.232622,0.232818,0.3291158094166854,60.4463,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
20.0,1169,1.3542854783366363,103.69559729017384,-44.97567850353394,-0.4117062000940758,0.00708982035928123,-0.006365269461078,0.038311,-0.04172,-0.231982,0.232122,0.3281711005070373,60.4517,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
20.0167,1170,1.3542855127024818,103.69559725512981,-44.98255399707551,-0.4117062000940758,0.00707784431137711,-0.0063532934131734645,0.0382049,-0.0416018,-0.231345,0.231428,0.32722993171316095,60.4572,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
20.0333,1171,1.3542855479726916,103.69559722098437,-44.99000244841221,-0.4487018877529828,0.007114457831325309,-0.0063674698795179365,0.0380992,-0.0414837,-0.230709,0.230735,0.3262901820557891,60.4626,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
20.05,1172,1.3542855823385374,103.69559718594034,-44.996877941953784,-0.4117062000940758,0.007065868263472989,-0.006299401197604714,0.037994,-0.0413657,-0.230075,0.230045,0.32535397285110873,60.4681,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
20.0667,1173,1.3542856167043826,103.69559715179489,-45.003753435495355,-0.4117062000940758,0.007047904191616601,-0.006281437125748327,0.0378891,-0.041248,-0.229442,0.229356,0.3244191826942421,60.4735,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
20.0833,1174,1.3542856519745927,103.69559711764943,-45.010628929036926,-0.414186357925962,0.007078313253011854,-0.006295180722891443,0.0377846,-0.0411305,-0.228812,0.22867,0.32348864005402106,60.4789,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
20.1,1175,1.3542856863404382,103.69559708350397,-45.0175044225785,-0.4117062000940758,0.007017964071856092,-0.006227544910179577,0.0376806,-0.0410133,-0.228183,0.227985,0.3225595165453966,60.4843,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
20.1167,1176,1.3542857207062842,103.69559704935851,-45.0249528739152,-0.4460150501017736,0.007005988023952387,-0.0061976047904190685,0.0375771,-0.0408963,-0.227556,0.227303,0.3216339331367261,60.4896,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
20.1333,1177,1.3542857541677649,103.69559701521305,-45.03182836745677,-0.41418635792605063,0.00703012048192889,-0.006210843373495267,0.037474,-0.0407796,-0.22693,0.226622,0.32070976876920976,60.495,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
